안산,952,5,11862,756,15993,17296,26504,46697,27686,40903,23972,15338,20959,15123,21137,16348,22020,17507,21822,19357,21800,18519,22995,20172,25785,22620,49050,28224,55836,32761,30263,29234,25646,21860,15897,18137,6412,14645,1995,8187,344,3601,5,279,0,0,0,0
신길온천,12,1,1443,34,3002,1079,7218,3983,6366,2559,3538,1055,2984,1211,2647,1261,2567,1368,2410,1345,2019,1822,1861,2398,2431,3066,3313,3300,3827,4699,1854,4473,1454,3239,866,2519,415,2645,277,2027,61,975,1,21,0,0,0,0
정왕,185,1,5296,372,8982,10899,18571,27473,17003,25426,12123,14646,11447,9768,11759,9309,11619,9829,11559,10295,10959,11004,12135,11032,14170,11380,21983,15633,29514,21327,13420,17525,10586,13967,7792,11397,4380,10921,1903,7717,260,3692,1,424,0,0,0,0
오이도,104,0,6487,105,15491,9580,35129,15904,28521,14611,17702,7780,15900,7755,15172,9860,16042,11385,15097,12615,13473,12648,14509,15319,15907,15444,22583,20496,22127,29035,13417,26390,9454,19207,7881,17500,5242,16074,2033,11741,145,5472,0,699,0,0,0,0
수리산,10,0,2948,599,9218,1458,20607,3057,20202,5099,11787,3796,7801,4639,8199,3723,7708,3477,6683,4068,5371,3929,5029,4978,4912,6098,5266,7464,5941,11659,3541,11674,2406,7361,1568,6985,1066,6370,522,5174,180,1447,0,15,0,0,0,0
선바위,3,0,1049,1153,6482,9182,21542,21664,30414,26394,20858,17076,13081,7712,11518,7184,11951,7727,12229,7618,11287,8179,11879,9294,15114,10409,25665,14007,39693,20333,19220,17635,11481,11222,9370,10326,5884,10840,2107,5653,249,2138,0,0,0,0,0,0
경마공원,0,0,206,544,880,3459,1801,5958,2889,17212,2498,28688,2700,37043,3438,24437,4570,21055,5483,20311,8219,14977,11599,8773,20462,5123,36457,2625,80863,2429,9928,1856,2485,1328,1065,1385,465,1250,187,822,54,345,0,1,0,0,0,0
대공원,0,0,57,530,200,2712,673,3300,914,11770,1266,19580,1582,20038,3725,9154,9222,6912,7702,7055,8027,5201,9671,2914,11669,1788,15735,1268,14034,981,3819,791,975,378,785,418,209,246,97,242,34,76,0,0,0,0,0,0
과천,16,0,1340,977,5607,7931,18617,3212,20018,7261,13059,5156,9271,4843,8964,4210,9403,4833,9240,5370,8205,5925,7804,6711,12509,8030,11362,9189,8311,14636,4029,14029,2611,8753,2075,8682,1731,8757,501,6242,103,1876,0,0,0,0,0,0
정부과천청사,8,2,2076,2013,5366,13160,17858,22799,19326,83705,15343,28435,12704,18947,14436,16506,17183,14539,20269,15747,25412,16001,23260,13817,26005,14011,32946,17306,67027,25732,20246,24755,16372,12177,20247,9700,14082,8849,4151,5694,452,1641,0,1,0,0,0,0
인덕원,72,3,8630,2176,27093,13714,90202,30935,82873,115709,50021,42098,38932,23353,35998,22759,37553,21926,38793,26639,33449,30030,34474,33273,38709,37067,51808,49476,94766,85585,38254,81712,27951,44990,27589,42517,20689,42186,7905,29229,1270,10996,0,0,0,0,0,0
평촌,36,0,4304,2283,18679,8257,61519,27723,51077,86819,28410,38148,22621,18035,21598,17505,22883,17277,22771,20752,21444,19683,23576,19122,25359,24103,37751,29215,67409,49041,30837,52586,23190,27284,21901,23954,17532,22406,6925,13048,1113,6356,0,1,0,0,0,0
범계,117,28,7901,2808,31109,10844,96163,23467,85693,65299,48623,50945,37846,34427,39052,35329,42849,37760,44150,44650,42515,42436,45165,44489,49431,52333,57484,63387,76770,104331,48542,97442,47722,51335,40968,40978,37831,38790,16978,23429,2587,10948,2,1,0,0,0,0
한티,15,0,1847,1046,6943,7404,19126,18722,26517,53145,18744,52858,14628,30899,17617,22748,21739,28474,25682,34268,23354,23936,26480,23127,30481,27237,46056,35239,51299,37695,33468,29818,36291,17461,25259,14839,34141,14823,6118,9234,275,1023,0,0,0,0,0,0
구룡,0,0,377,376,1165,2463,2419,2423,3410,5313,3014,3098,2336,1872,2307,1566,2597,2211,2554,1843,2376,1953,2763,2005,5755,2271,4423,2346,3613,3095,1722,2743,908,1756,913,1799,480,1742,142,1488,17,175,0,0,0,0,0,0
개포동,3,0,607,513,2525,5516,6744,5548,7463,9128,4990,7954,4383,6229,4816,3430,6326,3970,5866,4907,5033,4328,5967,4563,7751,4970,10811,5758,8646,8458,4948,7733,3442,4915,3602,4551,3206,4877,1026,3065,41,427,0,0,0,0,0,0
대모산입구,0,0,1812,574,3514,2350,8430,3935,11705,9254,7651,5115,5659,3730,5845,3595,5590,3671,5962,4070,4985,4328,5020,5178,5310,5333,6346,5924,8976,7929,3913,7332,2740,5058,2131,4629,1444,4934,525,2921,22,606,0,0,0,0,0,0
복정,3,0,4208,1567,11132,8229,37595,10715,48179,19940,27810,11991,17243,10998,15289,8931,16671,11070,15957,10444,15573,11565,15529,11983,17062,15167,22542,20007,29034,34214,15467,31635,10753,20189,8972,17900,8481,16649,2851,8123,519,1700,0,0,0,0,0,0
서울숲,49,1,2273,469,5117,6974,14358,8407,26437,29573,17047,19378,8844,9878,8214,9016,8706,9156,10032,11642,10216,11591,11328,11583,15254,11864,21082,13688,31080,20695,16200,18449,8834,10351,7463,9504,5205,10228,1817,5460,53,1015,0,0,0,0,0,0
압구정로데오,105,2,1667,613,3420,10677,5296,21585,8432,72678,7384,94377,8374,45684,12514,33566,15751,30446,19039,32012,23557,31582,29854,29356,36380,27638,51023,31944,84121,38829,62568,27638,51325,10900,34014,7451,27851,6495,11005,3665,405,715,0,0,0,0,0,0
강남구청,40,0,3061,2023,6442,16522,14126,41710,21897,177277,18442,141923,18743,59844,22996,40807,25807,36917,32192,41152,36279,38077,43829,34802,45638,33977,62827,36880,146702,43922,86401,33808,52649,18958,51206,15726,39393,13641,16553,9388,2126,3127,0,0,0,0,0,0
선정릉,13,1,1978,1568,5983,9713,13076,27601,17778,110525,13761,85813,12694,35520,15382,23291,18731,22672,20757,24030,23357,22071,25552,21260,27993,20261,42897,22676,98323,28713,57394,22656,30175,12833,27478,11970,22911,11644,8697,7318,996,2594,1,37,0,0,0,0
가천대,14,1,5276,778,6536,3295,18701,5655,29072,20043,17457,13882,10166,9428,10026,8009,12056,10232,11968,11446,10953,9907,13900,10217,13431,12049,15333,14900,13990,25185,8106,23579,5555,16276,5114,16992,4096,18046,2284,12946,132,1968,0,0,0,0,0,0
태평,132,9,14277,2564,20267,6712,45127,8493,69904,18327,47876,13999,26529,12437,23136,14594,23601,15835,23788,18754,21174,18969,20032,27480,20602,29104,23208,35489,23398,53505,13620,44915,10269,30164,8410,32551,6188,30039,2592,17635,231,2632,0,0,0,0,0,0
모란,178,20,15904,3420,25758,13617,71019,27471,98929,42711,66678,33860,42981,31671,43953,40832,48643,42578,52477,47171,50545,45951,51946,54274,53380,54718,56767,60095,59551,86922,35538,74079,25189,48671,24994,47171,19558,41058,11180,28107,1443,4605,2,431,0,0,0,0
야탑,166,8,7510,3903,18938,14727,57586,38258,74506,102724,50863,64821,41652,42798,43625,43188,47147,46448,49081,47451,47946,52701,51878,49191,57812,56854,69003,61135,101601,89654,58494,76170,41659,46197,39800,38630,31306,37751,12148,23163,914,4708,0,0,0,0,0,0
서현,416,6,5561,3090,12657,10618,35997,37248,47016,89108,33187,82480,30405,54669,35309,48707,39946,47500,42946,55974,48628,51844,55256,52687,58854,52476,74959,60412,108306,81112,71755,67197,65219,37708,56182,30556,49715,25868,22649,16204,1740,2304,0,0,0,0,0,0
수내,195,4,2537,1663,6774,5394,17844,15278,26312,61483,19038,50477,15837,24261,18045,21301,19986,24729,23612,22643,25473,24077,28566,22074,29389,25190,36445,25829,59113,34356,33545,27758,33666,17195,24452,14619,20296,13796,6224,8279,518,1797,3,3,0,0,0,0
정자,340,5,3764,1086,10538,10419,29899,23123,39866,68490,28364,52704,20346,27877,21089,21219,23425,21638,24127,23041,24674,22876,26814,23896,28538,27420,39873,35173,64468,54034,39721,48523,28522,30804,30342,24845,29428,25331,12437,14769,1976,4631,0,1,0,0,0,0
미금,506,7,4169,686,11165,12295,26836,20266,35941,47952,28294,39684,27293,25867,30705,28122,31399,30776,34012,34000,35151,30026,38452,34552,38367,34582,43580,36720,50305,51341,28041,44612,21837,28646,22942,26419,20227,23757,6262,15627,420,3828,0,0,0,0,0,0
오리,641,5,4013,435,13699,7230,33968,14942,39974,34834,27927,22232,21917,14447,21015,12813,21365,16399,21769,16263,20831,16821,21428,17096,22945,20088,28746,20574,40951,30985,18622,29525,14278,20336,14473,16778,10870,16213,4452,11034,208,3435,0,0,0,0,0,0
이매,40,2,2662,864,6841,3665,18889,8965,22336,15763,14669,11578,12258,9180,12588,8172,14232,9349,11873,10129,12786,10937,11502,11174,13496,12192,15260,14449,17241,18784,9827,18002,6695,11437,7594,10514,6820,11321,1569,6986,154,1549,0,0,0,0,0,0
보정,40,1,837,94,3506,1473,10012,2347,11941,5494,7939,2659,6461,1687,5342,2024,4527,2397,4438,2653,3850,3070,4153,4597,3964,5041,4457,5687,4258,6859,2053,6555,1587,4606,1461,4371,1056,4022,436,2717,48,712,0,0,0,0,0,0
죽전,1380,3,4519,904,13274,7140,43681,16208,42421,26342,27047,24018,21497,25205,20866,21974,22016,22603,23730,25785,23557,25839,26385,28492,28374,31405,32646,37153,39482,51544,26448,50892,28407,32769,15917,27690,11319,29374,4159,20785,71,10421,0,0,0,0,0,0
구성,88,3,2386,357,7038,2226,20719,4332,23303,7213,13448,4120,10293,3562,9124,4036,7702,4270,8007,5301,6313,6329,6549,8263,6572,10164,7501,11581,8168,19024,4343,18346,3009,11888,2887,10733,1876,10530,715,7141,41,1491,0,0,0,0,0,0
신갈,35,5,2704,322,7292,1669,19247,2306,21390,6743,13362,4578,10197,4357,9517,4520,8998,6120,8487,6514,7629,7663,8084,8335,8091,8745,7624,10897,6965,16557,3390,15479,2156,11423,1987,9732,1643,9396,665,7353,86,1559,0,0,0,0,0,0
기흥,137,1,4620,796,13469,4243,37243,8094,40274,14254,23191,9922,16039,7221,14843,7841,14840,10074,15032,11283,13544,11862,14024,13572,15745,15829,18129,21142,20325,34629,11853,36168,8811,24564,8819,19640,7228,18628,2959,15630,367,3297,0,0,0,0,0,0
상갈,55,4,2552,570,8721,2767,19538,6679,21932,10565,14907,6083,11227,3987,9871,4946,9374,5775,8948,6578,7650,6724,7434,7769,8661,10469,12699,12854,12760,17239,6751,16510,4293,12922,4177,11170,2120,11138,937,7602,69,1520,0,0,0,0,0,0
청명,23,1,1867,935,5874,1641,18026,5114,18881,8673,10123,4338,6936,3613,6641,3318,6554,4455,6474,4981,5645,4770,5910,5424,6921,7721,8452,7840,10623,12983,4697,14174,3158,9346,2706,8683,2392,8431,927,5567,117,1466,0,0,0,0,0,0
영통,76,2,2403,1324,6679,3645,18213,10194,19860,24672,12985,18203,10859,11376,12267,12470,13595,13655,14362,15236,14503,14200,16184,15711,19145,16793,24339,19801,29478,29649,16233,26435,14302,16828,15918,15694,16281,14451,6969,8767,977,2719,0,0,0,0,0,0
망포,88,3,4066,2895,16753,8022,47885,21397,46220,44502,24816,16549,16589,9581,17293,10598,18081,11318,17295,12032,15815,13211,17157,16211,21048,17156,33026,25532,50263,40935,24953,45586,18316,30249,16822,24942,13488,25210,5189,14719,486,4379,0,0,0,0,0,0
매탄권선,94,2,2266,650,7300,1652,17277,4109,17790,9545,10414,5616,7465,3092,6796,3377,7372,3890,7034,3962,5486,5148,6027,5831,7015,6773,10101,9734,10005,15939,5327,15107,3678,10369,3696,9825,2779,8812,985,6001,86,1517,0,0,0,0,0,0
수원시청,349,8,6882,1412,10723,4686,22889,13634,24870,42637,14110,34662,12106,16788,13939,18737,16997,18145,18036,20936,18341,19254,21304,19975,26368,20692,28288,30981,40088,45350,24063,41985,23817,24675,23104,19609,21242,15233,9560,12662,779,3094,0,0,0,0,0,0
매교,249,2,2241,457,3499,1045,7745,2428,9819,7015,5693,4238,3584,2781,3478,2599,4301,2884,4558,3348,3249,3060,3564,3250,3396,4789,4412,5484,4650,8626,2315,5717,1744,3915,1503,3682,1419,3205,414,2006,26,581,0,0,0,0,0,0
원흥,136,2,4883,654,12764,6592,39208,5390,41387,9173,21807,8134,15487,6051,13845,5941,13486,7831,13464,9078,11268,10118,11492,11646,13006,13623,15290,17925,14575,25182,7995,32284,5396,19780,5037,16870,4097,17993,1961,11486,391,4322,1,57,0,0,0,0
삼송,554,6,6373,1355,21561,15114,61144,12084,66412,23272,37759,15989,28165,13944,25164,16432,25669,20150,24298,23328,21658,24208,22388,27381,26642,29467,31783,34063,30805,51137,19481,53695,13752,31754,13114,29714,14357,27245,3565,15626,578,4735,2,171,0,0,0,0
원당,120,2,8959,957,20411,5689,48268,8330,51088,13026,29867,10183,23290,9748,20894,11539,21236,12402,20419,12721,17409,15929,16204,19117,16278,22462,17967,28817,17614,38994,9374,39616,6290,27583,6190,23147,4026,24334,1713,14182,240,4038,0,3,0,0,0,0
화정,143,1,10546,1574,23753,6695,59077,11631,63428,29720,38892,26064,32356,23155,32312,26386,34034,26145,36131,30727,35499,33611,34588,39552,34779,40004,36089,47210,36769,66299,21336,65013,17251,40112,19029,33079,17863,32685,7954,19463,1292,5313,0,0,0,0,0,0
대곡,4,1,551,156,2419,577,6137,1376,5829,2961,3405,1865,2215,1314,2070,1587,2449,1796,2632,1625,2391,1621,2184,1939,2486,2194,3200,2383,5105,3766,2123,4121,1231,1951,1351,1878,880,1692,488,1303,100,717,0,0,0,0,0,0
백석,52,2,4144,2302,10812,6283,24609,12984,27440,28643,19580,17975,18011,16625,19298,16378,19654,17316,20113,20807,20464,20947,23300,21422,23466,23282,27307,24979,32590,31705,19130,32330,14938,19554,15687,15240,11814,14378,4661,9323,757,3514,1,2,0,0,0,0
마두,15,1,2860,1579,10102,5186,17547,8000,18110,23205,13639,18115,14930,13435,16092,14409,15742,13534,16382,17096,16978,16762,17733,16401,18767,16395,19156,16357,23215,21618,12480,20929,7164,12649,7721,10184,6382,10169,1810,7108,327,2851,0,3,0,0,0,0
정발산,47,0,2394,1175,5067,3395,8953,6503,10690,21802,8807,21621,9091,16489,11511,17140,12973,16848,15571,20821,17424,18582,19558,17770,21157,18926,24042,18732,31222,23954,16930,21096,18255,12009,13862,8090,12057,6857,4831,4921,953,1899,1,26,0,0,0,0
주엽,65,2,4563,1260,16037,4364,27554,8724,25765,16789,20492,16730,18820,14156,19433,14249,19977,14513,19341,18192,17781,17833,18894,20872,20753,20005,19526,23170,18912,26287,9819,29117,8220,18265,6154,14643,5920,13140,1507,9661,247,3609,4,239,0,0,0,0
대화,115,0,6058,1644,25847,6317,68616,14055,48575,19164,32427,15387,27282,13662,25022,12915,24743,15712,22732,17272,21424,16042,22638,19587,23379,18570,26282,25497,26567,30865,13486,36341,9788,25055,8850,21301,5766,20951,2253,14641,366,6043,6,1008,0,0,0,0
회기,561,2,10532,3889,20509,14354,60949,27498,81574,56836,50444,38731,39140,32596,42268,32410,45516,36914,46584,40621,45403,39171,50945,41225,53705,42122,65330,56639,59201,80093,35783,72864,29807,45474,30780,46705,28260,44596,14943,33082,961,9622,1,0,0,0,0,0
중랑,38,0,5443,362,8673,2274,23633,3783,24214,6937,13589,4812,11083,4642,9001,5087,9778,6159,9804,6610,8731,8231,7967,10408,7905,11809,7857,13082,8960,22255,5798,20517,3548,11763,3511,9798,2677,10344,1425,5918,115,1293,0,0,0,0,0,0
상봉(시외버스터미널),685,5,15624,2355,25095,11457,75075,20180,98657,43311,51366,27943,33736,22584,29918,24460,33670,27919,34492,30552,33404,31206,33404,34538,38129,39570,44479,50861,50728,76865,35846,82490,26080,44931,25147,39597,20669,38218,9476,26046,1681,10206,1,20,0,0,0,0
망우,130,5,6791,721,11049,3062,29526,5014,26789,12924,16178,9036,13555,10075,12645,10459,14584,11039,14406,12030,13035,12516,11880,14843,12899,16867,14211,19286,15270,26492,10324,27189,6630,13831,5751,11142,4352,11231,1967,8380,105,1798,0,0,0,0,0,0
양원,35,0,1317,104,1886,1270,5547,2834,4127,5094,2981,2236,2419,2340,2384,2178,3438,2000,2743,2884,2391,2395,3100,2316,3005,2657,3071,2791,2827,3424,1182,3945,813,2449,650,1616,511,1574,114,1100,13,264,0,0,0,0,0,0
구리,473,3,8041,1617,19069,6953,61624,11163,51752,20915,27255,21055,21576,16677,23339,16880,23601,17329,23184,21575,21999,21657,22128,23175,25328,26764,26120,35533,26193,47453,16195,55117,14816,31328,9562,24359,8846,25722,3402,17611,274,3923,0,0,0,0,0,0
도농,495,10,6135,951,15627,4866,44038,7366,38669,10693,21664,7073,17368,5655,17020,6614,15463,7317,14574,8702,12337,11086,11648,10656,13763,17830,14163,18617,12585,28539,6808,30701,4666,18942,3449,16351,3162,15537,1133,11693,160,4435,0,0,0,0,0,0
양정,41,1,297,53,758,770,2480,2063,1743,3612,1268,1151,985,769,1140,900,1161,649,1415,945,1340,727,1276,892,1897,1132,3106,1081,3635,1664,1233,1320,559,894,457,693,172,641,72,530,28,197,0,0,0,0,0,0
덕소,1335,9,3145,596,8985,1730,25941,3973,24388,6572,14977,5470,13299,5822,12550,5699,11188,6473,11044,9355,9328,7869,9134,11619,9646,13068,9427,13683,8661,21143,5156,23426,4099,14578,3121,10048,2504,12020,1127,9071,327,3523,0,0,0,0,0,0
도심,0,0,1399,403,5619,1185,13618,1854,10504,4593,7130,1911,4836,1807,4426,2364,4596,1969,3872,2351,2936,2376,3108,4386,3121,3046,3697,4939,4274,7054,1767,7010,1425,4549,984,3242,1081,4777,345,2880,82,892,0,0,0,0,0,0
팔당,2,0,205,31,449,385,1264,837,1315,1733,1021,3260,1000,2373,1032,2445,1044,2136,1257,1268,1812,1458,2159,1461,2226,1445,2595,1406,2346,1678,1657,1107,1391,611,1426,525,945,493,191,281,23,76,0,0,0,0,0,0
운길산,0,0,195,71,736,446,1384,653,1763,1112,1138,1702,1235,1942,1076,1531,1175,1293,1427,922,1908,1056,1983,925,1860,1067,1886,941,1072,973,464,1250,585,725,359,736,204,767,61,491,2,153,0,0,0,0,0,0
양수,0,0,670,209,1872,530,5843,1289,3778,2348,4145,2928,4430,2983,3990,2623,3744,2869,4187,3395,4022,3453,3945,3277,3687,4423,3524,4373,2705,4258,1341,4094,1323,4264,815,3047,806,3127,388,1370,12,856,0,0,0,0,0,0
신원,0,0,91,1,122,63,562,183,395,437,416,351,409,478,328,314,324,245,394,260,504,244,527,274,438,337,325,379,491,364,97,323,88,244,51,173,31,168,30,121,2,45,0,0,0,0,0,0
국수,0,0,447,17,1073,152,2101,371,2101,1479,2189,1040,1848,1249,1770,1293,1496,1169,1785,1081,2002,1119,1458,1442,1453,1808,1110,1551,829,1952,410,1750,380,1701,282,1024,81,1081,76,798,10,384,0,0,0,0,0,0
아신,1,0,344,24,880,225,1997,467,1670,854,1639,601,1388,845,1292,824,1213,701,1029,929,1015,964,1012,1273,1000,841,987,1484,1001,1891,441,1385,287,1109,262,947,106,1041,63,757,9,390,0,1,0,0,0,0
오빈,1,0,211,11,509,181,801,160,950,420,1014,321,938,368,663,359,706,422,573,445,489,398,523,836,452,567,590,929,421,991,191,751,123,547,55,468,35,516,15,266,23,125,0,0,0,0,0,0
양평,23,1,3858,946,8604,4257,31918,11326,34170,47319,17852,20908,15254,12585,13739,12864,15495,12519,15689,11825,14658,13920,15971,14343,15689,14191,20453,18388,40639,28321,15154,25196,9864,16169,8342,13588,6541,13181,3054,10664,489,3790,0,0,0,0,0,0
원덕,30,0,233,7,466,60,860,185,1154,446,1355,336,1133,363,841,557,884,569,722,447,701,771,662,784,637,861,454,1159,447,961,260,701,101,664,76,762,40,508,48,340,2,248,0,0,0,0,0,0
용문,301,0,886,16,2425,357,3631,1184,5083,2749,4406,2225,5127,3352,3855,6968,5503,8596,6612,4631,7862,6296,8103,5784,6081,4140,3924,5001,2981,4819,1590,3298,1059,4083,773,1879,458,2194,171,1970,0,1030,0,1,0,0,0,0
지평,0,0,0,0,0,0,187,138,142,53,2,0,372,231,0,0,1,0,0,0,0,0,1,0,308,397,2,0,33,63,60,162,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
봉명,15,0,862,292,1641,833,2195,2765,2571,3541,3212,4239,2648,1788,3058,3073,3121,1809,2507,2871,2566,1981,2547,2438,2499,1928,3251,1406,2141,3025,1363,1761,1164,1190,757,1159,524,1034,323,566,67,386,0,0,0,0,0,0
쌍용(나사렛대),3,0,1359,204,3713,618,7123,1644,6286,3157,5275,3007,3529,1967,3554,3463,3561,2162,4058,4010,2953,2140,3574,4059,3080,3675,4097,4358,3120,6359,2073,5248,2219,3726,1613,2703,1230,2551,637,2385,215,1144,0,0,0,0,0,0
아산,0,0,545,602,1745,2571,5753,4035,3994,5148,4010,4461,3285,4341,3806,4869,4042,3671,4179,6078,4522,3064,6430,5763,5556,2760,6652,6446,8357,5497,5646,5142,4386,3816,4839,2396,3335,1975,2145,1623,612,770,0,0,0,0,0,0
배방,3,0,716,84,1433,671,2837,1019,2598,1659,2703,1139,1766,1125,1723,1814,1828,1228,1955,2147,1573,1134,1796,2404,1307,1521,2348,2901,2296,2340,1111,1922,1116,2137,878,1381,535,1052,420,1445,144,543,0,0,0,0,0,0
온양온천,3,0,1671,739,4245,2780,7925,4754,9325,8511,10667,8249,7821,12957,10285,17536,13532,15182,13084,10819,18430,11770,13897,9412,12629,9314,9991,7711,9462,12022,4969,6743,3594,7124,2864,4860,1856,3387,1378,3901,358,1545,0,0,0,0,0,0
신창(순천향대),10,1,614,66,904,292,1972,1654,1890,3316,2382,1431,1856,1828,1938,1716,2607,2084,1615,1470,3231,2436,1974,1502,3882,2530,2942,1662,3292,2535,1207,1801,983,1947,716,1692,405,1643,247,1541,40,696,0,0,0,0,0,0
효창공원앞,2,0,2963,834,6238,7265,19829,10390,32616,40694,18715,23536,12977,12611,12396,11458,13755,11414,14727,12551,14114,12558,14456,13799,17852,14494,22289,16629,37149,25407,19462,20566,11479,12970,10220,11888,7874,12665,3748,7886,506,2848,1,4,0,0,0,0
공덕,188,3,9791,3189,17899,19024,53474,67946,77508,238237,45399,110284,39562,49588,44666,46912,48715,46807,53181,47768,54337,46841,58296,47144,65599,51121,97660,66777,205770,115641,87089,78252,63558,43489,65212,39614,52496,38941,26967,25296,3798,10136,1,307,0,1,0,0
서강대,1,0,380,162,1377,1259,2251,3360,3342,7914,2532,6153,2470,3658,2584,3105,2878,4048,3309,3698,3316,3598,5102,3342,4453,3056,5838,3781,6343,4306,3816,3475,3580,2116,4279,2039,4081,1774,1690,1142,123,251,0,0,0,0,0,0
가좌,3,2,2373,256,6259,3365,18493,3182,23943,7681,11384,6935,8679,5625,8333,5397,8714,7077,8324,7952,7522,8278,7952,8933,9245,10385,9931,11295,9445,15391,5549,14938,3868,8779,3095,7306,2334,5634,961,5461,49,912,0,0,0,0,0,0
디지털미디어시티,128,2,9367,3062,20347,17324,60147,55659,73799,182315,41049,80412,28634,32615,28123,26246,29914,28046,30943,31112,31952,28686,34716,30691,41141,32980,71255,42091,163263,67340,71428,57233,38588,33416,34203,31260,26597,28801,12668,19894,2015,8390,4,408,0,0,0,0
수색,2,1,865,230,1680,4037,2661,4508,3209,17543,2506,8419,2183,3761,2109,2248,2585,2623,2545,3178,2842,2830,2968,2760,4802,3360,7209,3278,15231,2951,6078,2300,3293,1749,2636,1471,1986,1091,869,888,41,236,0,0,0,0,0,0
화전,0,0,391,267,1135,875,3726,1660,5332,4580,2941,4051,2310,2539,2489,2286,3184,2195,2802,3035,2796,2313,3030,2369,3675,2973,5047,2833,4893,3938,2543,3276,1728,1898,1356,2141,974,1973,586,1585,50,672,0,0,0,0,0,0
강매,0,0,1582,166,4997,817,18196,927,16063,3515,6929,1389,5097,1214,4447,1542,3941,1712,3677,2344,3126,2632,2937,3508,2603,4337,2921,5749,4088,8266,1640,11237,979,6127,954,5432,585,5133,258,3681,16,1470,0,0,0,0,0,0
행신,1,5,2967,1171,12281,4960,43358,4812,34356,10608,15567,6995,11489,4614,12585,6165,11993,7510,10456,8666,8762,8521,8561,9775,10480,12608,12916,17091,12142,33295,6788,33680,6302,15967,5533,15100,5600,13670,2464,9162,405,3356,0,0,0,0,0,0
능곡,0,0,2298,261,6566,1997,16154,2613,16108,5442,9446,3653,6657,3361,6308,3259,5793,3545,6004,4049,4645,4671,4675,5429,4826,6192,5711,8429,5920,10644,3484,11288,2297,6920,2108,6531,1326,6048,604,4259,56,2346,0,0,0,0,0,0
곡산,0,0,189,175,744,492,1378,1147,1443,2695,1170,677,761,572,637,646,744,672,766,677,868,707,1024,684,1004,684,1441,820,1891,1503,657,1131,529,707,360,716,244,631,106,340,11,116,0,0,0,0,0,0
백마,0,0,3347,1122,13955,2544,35684,6214,26695,11313,13980,6604,10716,5040,9991,4747,10631,5891,9448,6844,8496,7450,8837,7925,9290,10408,11145,10888,13112,23971,5591,25545,3922,14776,3845,13288,3237,13220,1112,8711,147,2299,0,0,0,0,0,0
풍산,1,0,3173,313,9456,2139,24249,3955,18922,6967,12782,5545,8837,4554,8434,5416,8335,6122,8393,6130,7571,6082,8134,7430,8096,8396,9226,10530,8821,18324,4741,17243,3854,12407,4529,10308,3290,9133,1083,7299,138,1690,0,0,0,0,0,0
일산,9,3,5802,1018,19852,2976,52718,6023,34311,12483,18806,8378,13939,7471,14296,8049,14804,9450,13638,11560,12217,12286,13152,12927,13287,15286,11940,18439,12853,32458,7159,36090,5426,22570,4576,19035,4382,17961,1556,11225,280,3819,0,0,0,0,0,0
탄현,8,0,4903,647,15452,2942,42395,6026,25642,9496,15189,7329,12692,5256,12319,5845,11360,7096,10777,7688,10019,8707,10916,9964,11304,11984,10780,16520,12583,26519,6764,34016,5644,18967,5487,16345,4719,14453,1882,7857,258,5635,0,0,0,0,0,0
야당,15,0,3340,218,11085,3074,21572,3867,17305,6147,10086,5100,9192,3315,7950,4126,7990,4501,6946,5069,6612,5710,6792,7043,8178,7637,7954,12217,8068,16393,4880,18029,3674,9855,3644,10827,3017,9570,1264,5160,258,3414,0,0,0,0,0,0
운정,25,0,2703,282,14290,2640,27350,5368,23263,8654,12547,4446,11148,3729,9280,4593,9426,5501,8425,5541,7175,6473,7287,7920,8030,9946,9279,12756,9659,19281,4667,20743,3621,11421,2912,11930,2204,10866,765,6333,99,3127,0,0,0,0,0,0
금릉,28,0,3007,274,7422,1971,16902,4424,11743,9432,9502,5060,7966,4489,7908,4058,8458,4109,7853,5732,6758,6075,6517,7553,7036,8782,8286,10704,9683,14414,5238,16225,4499,7615,3871,8299,4110,7734,1185,5760,162,2985,0,0,0,0,0,0
금촌,21,5,3644,274,10116,3958,20344,9828,20193,16866,13869,9977,12700,8302,12154,7836,12723,9591,12872,10180,11451,11048,11731,12176,12598,14609,13929,16071,18416,19881,8924,20094,6984,10780,5639,11198,4418,8987,1192,6993,220,3254,0,0,0,0,0,0
월롱,12,3,406,17,919,5705,2227,9995,2559,9512,2231,2825,2117,2043,2264,1425,2457,2823,3127,1852,2068,1708,3393,1929,4646,2422,9555,2633,16729,3312,5925,3092,4394,2792,2426,3319,1213,2682,261,2698,11,1045,0,0,0,0,0,0
파주,48,1,857,11,1267,456,2872,1950,3538,4054,2416,1202,2433,1133,2204,853,2047,1124,2059,963,1657,1049,1929,1304,2486,1521,3049,1679,4660,1898,1258,1805,756,1295,902,1111,347,1269,73,1029,10,429,0,0,0,0,0,0
문산,1142,1,3001,18,8214,2790,18826,6878,19626,13838,13265,6345,10724,6994,10158,7303,10739,7976,10920,8622,10275,8434,10315,11628,10265,12221,12656,13262,13298,17655,6503,15141,4526,11148,3961,9703,2402,7687,509,6743,0,3772,0,0,0,0,0,0
